id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45436116,EL Hogar de Susy,218470165,Susana,Latina,Puerta del Angel,40.40866,-3.73547,Private room,14,305,0,,,1,363,0,
45438585,"CHIC CATHEDRAL, ROYAL PALACE NEW",5700613,Andres,Centro,Palacio,40.41221,-3.71201,Entire home/apt,75,2,10,2021-07-28,0.96,15,138,10,
45438903,"Price, 15 min. to city center, calm neighborhood",367544725,Luis,Fuencarral - El Pardo,Valverde,40.49105,-3.6937,Private room,40,2,0,,,1,194,0,
45443844,Habitación luminosa a 15' del centro con Piscina,4159272,Juan,Salamanca,Guindalera,40.43658,-3.67345,Private room,16,6,12,2021-01-09,1.01,2,288,12,
45445255,"Luminoso apartamento de 1 dormitorio, en Malasaña",32046323,Ivory,Centro,Universidad,40.42472,-3.71018,Entire home/apt,83,30,0,,,94,303,0,
45445519,Juvenil apartamento de 1 dormitorio en Malasaña,32046323,Ivory,Centro,Universidad,40.42377,-3.70813,Entire home/apt,90,30,0,,,94,253,0,
45445651,Alegre apartamento de 1 dormitorio en Malasaña,32046323,Ivory,Centro,Universidad,40.42471,-3.71005,Entire home/apt,90,30,0,,,94,272,0,
45445768,Fantástico apartamento para 2 personas en Malasaña,32046323,Ivory,Centro,Universidad,40.42376,-3.70808,Entire home/apt,100,30,0,,,94,253,0,
45446226,Espectacular apartamento en pleno centro de Madrid,31772865,Roomspace,Chamberí,Trafalgar,40.43033,-3.70451,Entire home/apt,112,3,1,2021-01-31,0.13,11,83,1,
45446694,Apartamento de 1 dormitorio con terraza en Cuzco,31772865,Roomspace,Tetuán,Castillejos,40.45751,-3.69645,Entire home/apt,99,3,1,2020-11-08,0.10,11,0,1,
45448627,Habitación acogedora para dos a 4 paradas Centro,367641639,Angelica,Villaverde,San Andrés,40.34718,-3.70522,Private room,19,1,0,,,1,0,0,
45449997,Fantástica habitación individual.,129198929,Meli,Ciudad Lineal,San Pascual,40.443,-3.65424,Private room,26,2,2,2020-10-01,0.17,1,0,2,
45450307,Habitación matrimonial,196333691,Bryan,San Blas - Canillejas,Amposta,40.42371,-3.62334,Private room,39,1,0,,,1,365,0,
45451077,HABITACION AGRADABLE Y LUMINOSA,21733884,Todovabien,Chamartín,Castilla,40.46992,-3.68414,Private room,36,1,1,2020-12-14,0.11,1,180,1,
45452574,Estudio acogedor en el corazón de Chueca,43029231,Ramon,Centro,Justicia,40.42248,-3.69756,Entire home/apt,36,28,0,,,1,75,0,
45460985,Thomes - Cuenca - Estilo Loft,161798391,El Tesoro,Tetuán,Cuatro Caminos,40.44871,-3.70227,Entire home/apt,95,1,10,2021-08-27,0.96,5,326,10,
45461529,Apartment LIBERTAD,296498971,Ruth,Centro,Justicia,40.41966,-3.69668,Entire home/apt,82,1,2,2020-10-25,2,3,182,2,
45461846,"Habitación 10 minutos de Sol caminando, Chamberi.",161283576,Rodrigo  Bedoya,Chamberí,Trafalgar,40.43195,-3.70167,Private room,18,1,5,2021-08-02,1.12,9,352,5,
45462796,Thomes -  Cuenca  - Cama King Size,161798391,El Tesoro,Tetuán,Cuatro Caminos,40.44726,-3.7006,Entire home/apt,76,1,19,2021-03-13,1.65,5,343,19,
45464775,ROYAL PALACE ARGÜELLES 2 ENSUITE BATHS 2 ROOMS,27607042,Alfonso,Moncloa - Aravaca,Argüelles,40.43289,-3.71956,Entire home/apt,90,15,0,,,6,342,0,
45464840,Estupenda  habitación individual RCHAB11,200216385,Juan,Puente de Vallecas,Numancia,40.3968,-3.66488,Private room,30,5,0,,,10,0,0,
45466258,Estupenda  habitación individual AOHAB3IZ,200216385,Juan,Puente de Vallecas,Palomeras Bajas,40.3909,-3.65963,Private room,30,5,0,,,10,68,0,
45467414,ATOCHA RETIRO II - A ESTRENAR ¡!,220103569,MadreamsRent,Retiro,Pacífico,40.40365,-3.68091,Entire home/apt,110,3,1,2020-10-25,0.09,49,0,1,
45473272,Estudio completo ubicado en el centro de Madrid,313366864,Humservi,Centro,Universidad,40.42462,-3.70176,Entire home/apt,48,1,3,2021-06-18,0.87,3,257,3,
45475366,Habitación privada muy bien situada,12207734,Mayte,Ciudad Lineal,Ventas,40.4222,-3.65694,Private room,29,365,0,,,1,365,0,
45478089,"Cosy, Bright Studio Attic",354747202,Apartment,Centro,Universidad,40.42413,-3.70737,Entire home/apt,40,1,5,2021-02-14,0.48,9,77,5,VT-2672
45478440,"Modern, Comfy One Bedroom in The Heart of Malasaña",354747202,Apartment,Centro,Universidad,40.42419,-3.70704,Entire home/apt,95,1,6,2020-10-31,0.63,9,7,6,VT-6199
45478894,"Spacious, Modern Two Bedroom Close to Everything",354747202,Apartment,Centro,Universidad,40.4235,-3.70679,Entire home/apt,113,1,7,2021-03-21,0.78,9,352,7,VT-2666
45478999,a LOW COST GRAN VÍA/TRIBUNAL HABITACIÓN CON BALCÓN,3524291,Luis,Centro,Universidad,40.42525,-3.70286,Private room,34,1,37,2021-08-14,3.11,7,42,37,
45487919,River Room,197322494,Carlos Javier,Latina,Puerta del Angel,40.41011,-3.72602,Private room,32,1,0,,,1,365,0,
45488010,"Modern, Central & Fully-Equipped Two Bedroom Attic",354747202,Apartment,Centro,Universidad,40.42514,-3.70727,Entire home/apt,101,1,4,2021-07-22,0.53,9,3,4,VT-2673
45488113,Interior Studio in the heart of Malasaña,354747202,Apartment,Centro,Universidad,40.42535,-3.70553,Entire home/apt,40,1,6,2021-06-08,0.55,9,75,6,VT-2663
45488458,Coqueto piso en Madrid/Atocha. 4 personas 2 hab,338567191,Lisette,Arganzuela,Delicias,40.4008,-3.69249,Entire home/apt,60,7,2,2020-10-15,0.19,1,59,2,
45488575,Spacious central exterior 2 bedroom apartment,354747202,Apartment,Centro,Universidad,40.42398,-3.70741,Entire home/apt,74,1,1,2021-04-03,0.19,9,344,1,VT-2691
45488780,Habitación individual en pleno centro,367068397,Juan Carlos,Centro,Sol,40.4171,-3.70737,Private room,19,1,0,,,1,0,0,
45488875,Spacious 1 bedroom apartment in a large patio,354747202,Apartment,Centro,Universidad,40.42355,-3.70592,Entire home/apt,51,1,5,2020-12-19,1.85,9,75,5,VT-6196
45489244,Alegre apartamento de 2 dormitorios en Velázquez,32046323,Ivory,Salamanca,Recoletos,40.42457,-3.6842,Entire home/apt,155,30,0,,,94,284,0,
45489730,Habitación con baño privado en ático Templo Debod.,97752412,Lola,Moncloa - Aravaca,Argüelles,40.42643,-3.71754,Private room,56,1,2,2020-11-13,0.23,2,252,2,
45491308,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Centro,Sol,40.419643,-3.703881,Entire home/apt,102,2,12,2021-06-27,1.19,13,71,12,
45492472,Habitación en la glorieta de Cuatro Caminos,81682291,Álvaro,Tetuán,Cuatro Caminos,40.44721,-3.70214,Private room,44,1,0,,,1,255,0,
45493444,Loft muy comodo y luminoso amplio y acogedor,327300977,Marta,San Blas - Canillejas,Simancas,40.43922,-3.62195,Entire home/apt,63,2,0,,,1,90,0,
45494152,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Centro,Sol,40.41964,-3.70388,Entire home/apt,114,2,15,2021-07-05,1.38,13,44,15,
45494282,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Centro,Sol,40.418876565712274,-3.702694210531796,Entire home/apt,103,2,17,2021-09-06,1.63,13,67,17,
45494892,Thomes - Fuencarral,161798391,El Tesoro,Fuencarral - El Pardo,Valverde,40.49076,-3.6909,Entire home/apt,74,1,17,2021-08-20,1.77,5,311,17,
45499419,Piso completo en en metro Carpetana,368026408,Nathalie,Carabanchel,San Isidro,40.39342,-3.73827,Entire home/apt,50,3,1,2021-01-18,0.13,8,262,1,
45500766,Cozy apartment in the best neighborhood,368237730,Eva Greta,Chamartín,Hispanoamérica,40.45757,-3.68582,Entire home/apt,68,2,3,2020-12-12,0.29,1,225,3,
45501095,Gran terraza y mucha luz en frente de las 4 Torres,101598900,Beatriz,Tetuán,Almenara,40.4738,-3.69083,Entire home/apt,97,1,6,2021-08-19,0.58,1,80,6,
45502537,2.HABITACION CON BALCÓN EN SOL,331982718,Gema,Centro,Cortes,40.4154,-3.70098,Private room,23,90,1,2020-09-27,0.09,15,261,1,
45503675,** Study Center Plaza Mayor-Sol Wifi-A/C**,367507535,Viviana,Centro,Sol,40.41707,-3.70815,Entire home/apt,61,1,64,2021-09-05,5.47,4,265,64,
45503838,*** Study Center Plaza Mayor-Sol Wifi A/C***,367507535,Viviana,Centro,Sol,40.41766,-3.70692,Entire home/apt,55,1,36,2021-08-15,5.19,4,334,36,
45503913,****Study Center Plaza Mayor-Sol Wifi-A/C****,367507535,Viviana,Centro,Sol,40.41545,-3.70685,Entire home/apt,60,1,47,2021-09-04,6.29,4,335,47,
45504093,Cozy ROOM NEAR TO PLAZA MAYOR WITH WIFI,24150752,Yeny,Centro,Palacio,40.40993,-3.71101,Private room,21,3,0,,,1,121,0,
45504264,Central and cozy apartment,161832571,Yolanda,Salamanca,Fuente del Berro,40.42771,-3.66422,Entire home/apt,111,2,0,,,1,365,0,
45515897,Casa Feria de Madrid.  Ideal para pasar el verano!,368408102,Dania,Hortaleza,Valdefuentes,40.47365,-3.62872,Entire home/apt,600,3,5,2021-03-28,0.82,1,346,5,
45521339,Habitación en casa diáfana,146579543,Malu,Carabanchel,Abrantes,40.38252,-3.72795,Private room,21,1,0,,,1,0,0,
45521365,Ático acogedor metro Laguna lado parque cuña verde,135458887,Lia,Latina,Lucero,40.40142,-3.75133,Entire home/apt,37,3,3,2020-11-17,0.26,1,320,3,
45522520,Alquiler de habitación en piso compartido,22944209,David,Carabanchel,Opañel,40.3936,-3.72312,Private room,70,1,0,,,1,364,0,
45522933,"A bright, central, fully-equipped 2 bedroom attic",354747202,Apartment,Centro,Universidad,40.42325,-3.70663,Entire home/apt,69,1,3,2021-03-28,0.43,9,91,3,
45523405,"Bright,cosy and central 1 Bedroom attic",96436426,Tristan,Centro,Universidad,40.42609,-3.70593,Entire home/apt,65,1,5,2021-03-06,1.12,7,352,5,VT-2238
45523679,Piso Chamberi hasta familia 4 personas,368523812,Arnald,Chamberí,Trafalgar,40.43494,-3.70104,Entire home/apt,46,3,0,,,15,345,0,
45525519,Bright & Cozy Ground Floor Apartment with Terrace,128102283,Fidel,Tetuán,Bellas Vistas,40.45633,-3.7061,Private room,30,2,0,,,1,160,0,
45525736,"Comfortable & Central, Cosy One Bedroom Apartment",354747202,Apartment,Centro,Universidad,40.42597,-3.70513,Entire home/apt,89,1,3,2021-04-23,0.27,9,7,3,VT-2687
45526389,Morar Apartments Malasaña | Madrid 1 Habitación,368558337,Morar Apartments,Centro,Universidad,40.42347,-3.7047,Entire home/apt,123,1,0,,,2,119,0,VT-2122 VT-2123 VT-2134 VT-2135 VT-2136 VT-2137 VT-2285 VT-2155 VT-2156
45526792,Morar Apartments Malasaña | Madrid 2 Habitaciones,368558337,Morar Apartments,Centro,Universidad,40.42351,-3.70435,Entire home/apt,176,1,8,2021-03-21,0.74,2,118,8,VT-2122 VT-2123 VT-2134 VT-2135 VT-2136 VT-2137 VT-2285 VT-2155 VT-2156
45526857,Bonito y acogedor apartamento,12376359,Cristina,Arganzuela,Chopera,40.39283,-3.69694,Entire home/apt,49,3,0,,,1,40,0,
45527860,Monkey’s loft with views in the downtown,329629714,Alvaro,Centro,Embajadores,40.40949,-3.70942,Entire home/apt,53,2,39,2021-07-21,3.33,16,31,39,
45529636,Habitación matrimonio cerca del Santiago Bernabéu,191053385,Alex,Tetuán,Cuatro Caminos,40.45123,-3.69355,Private room,52,1,0,,,1,108,0,
45529900,"PRECIOSO LOFT, EN PLENA CALLE GRAN VIA",8124160,Flavia,Centro,Cortes,40.41852,-3.69856,Entire home/apt,95,2,0,,,10,251,0,
45531416,Wonderful double apartment in the heart of Madrid,15163971,Carlota,Centro,Cortes,40.41595,-3.70088,Entire home/apt,171,2,0,,,4,347,0,
45531428,Beautiful & cozy apartment in the heart of Madrid,15163971,Carlota,Centro,Cortes,40.41593,-3.70066,Entire home/apt,86,2,64,2021-08-30,5.45,4,245,64,
45537217,ENTRE ARGANZUELA USERA RIO MANZANARES 2 CHAMBRES,250095756,Francisca M,Usera,Moscardó,40.38992,-3.71172,Entire home/apt,57,3,1,2021-07-30,0.68,1,249,1,
45537463,Piso estudiantes 3 dormitorios Chamberi Malasaña,368523812,Arnald,Centro,Justicia,40.42837,-3.702,Entire home/apt,53,3,1,2021-07-13,0.49,15,286,1,
45538951,Apartamento espacioso y luminoso,219102844,Rodrigo,Chamberí,Vallehermoso,40.44123,-3.71579,Entire home/apt,125,1,0,,,1,0,0,
45541631,Malasaña & San Bernardo - Luminoso & Céntrico,341372778,Blanca,Centro,Universidad,40.42704,-3.70535,Entire home/apt,75,1,27,2021-05-10,2.31,2,118,27,
45542573,Stylish Loft Downtown,368727796,Carmen,Centro,Embajadores,40.40904,-3.70093,Entire home/apt,48,2,8,2020-12-31,0.69,2,60,8,
45555597,Brigth & Modern 1Bedroom 1Bathroom - Retiro,368860688,Alejandro,Retiro,Niño Jesús,40.41487,-3.67348,Entire home/apt,100,1,4,2021-08-03,0.53,1,303,4,
45561089,Gran Habitación en ático,19449087,Juliano,Ciudad Lineal,Concepción,40.44218,-3.64514,Private room,36,1,2,2020-10-24,0.36,1,365,2,
45563225,"COLIVI´N Atocha Vivir, Trabajar y Divertirse",183871487,SLEEP´N Atocha,Centro,Embajadores,40.40912,-3.69314,Private room,600,1,0,,,2,365,0,B-86617297
45563560,Modern apartment in the heart of Madrid -SOL-,51180643,Héctor,Centro,Sol,40.41588,-3.7031,Entire home/apt,155,3,23,2021-08-13,2.31,1,136,23,
45577664,Piso compartido en malasaña (estudiantes).,369090067,Max,Centro,Universidad,40.42355,-3.70226,Private room,200,90,0,,,1,365,0,
45578216,Habitación c/balcón en pleno centro (Fuencarral),714502,Quinton,Centro,Justicia,40.4278,-3.70066,Private room,30,15,0,,,4,314,0,
45579531,Habitacion grande Madrid Rio,220753547,Edson,Carabanchel,Comillas,40.39547,-3.71471,Private room,60,1,0,,,1,365,0,
45579555,Bonita y cómoda habitación,263290177,Karina,Retiro,Pacífico,40.40382,-3.67491,Private room,45,1,1,2021-02-02,0.14,2,269,1,
45580759,Comfy bedroom with a view,91786752,Tiffany,Salamanca,Goya,40.42634,-3.6762,Private room,12,2,2,2020-11-15,0.19,1,253,2,
45582951,Habitacion individual Atocha,252972392,Ángee,Arganzuela,Palos de Moguer,40.40175,-3.69058,Private room,60,8,0,,,1,365,0,
45587014,Piso cómodo en el centro y cerca del aeropuerto,138993475,Rafael,Villa de Vallecas,Casco Histórico de Vallecas,40.36634,-3.60026,Private room,28,15,0,,,2,362,0,
45588039,"Plaza Villa Suites Aquamarina (Sol, Plaza Mayor)",369198914,Laura,Centro,Palacio,40.41659,-3.70959,Entire home/apt,92,1,1,2021-07-24,0.60,3,147,1,
45589741,centro de madrid apartamento completo para ti.,283728325,Elisa,Arganzuela,Imperial,40.4045,-3.71596,Entire home/apt,54,2,5,2021-09-06,0.86,2,59,5,
45594461,Amazing Modern Studio in the heart of Salamanca,4063153,Ernesto,Salamanca,Castellana,40.4329,-3.68659,Entire home/apt,68,180,0,,,2,43,0,
45601459,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Centro,Universidad,40.42077131886696,-3.7027660389753865,Entire home/apt,108,2,27,2021-09-07,6.81,13,336,27,
45603067,ALQUILO HABITACIÓN EN MADRID. 450€ y 600€.,369125833,Audry,Arganzuela,Imperial,40.40573,-3.71953,Private room,20,30,0,,,1,83,0,
45605248,Magnifica habitación para disfrutar Madrid,101614723,Osmary Y Andrés,Fuencarral - El Pardo,Peñagrande,40.48106,-3.72128,Private room,21,30,11,2020-10-01,0.96,1,0,11,
45605718,[NO DISPONIBLE],48607932,Rodrigo,Salamanca,Castellana,40.43636,-3.68332,Private room,20,30,0,,,1,161,0,
45608404,2 habitaciones para 3 personas en piso compartido,364561350,Andre,Ciudad Lineal,Ventas,40.42877,-3.64716,Private room,32,1,0,,,3,42,0,
45612845,Apartamento 103 de dos dormitorios en calle Relatores,183684887,Six Rooms,Centro,Embajadores,40.41221,-3.7024,Entire home/apt,82,1,9,2021-09-09,2.87,10,130,9,
45612901,Apartamento 111 en calle Duque de Alba,183684887,Six Rooms,Centro,Cortes,40.41384,-3.70234,Entire home/apt,63,1,1,2021-08-16,1,10,133,1,
45612948,"Apartamento 112, en calle Duque de Alba",183684887,Six Rooms,Centro,Embajadores,40.41385,-3.70389,Entire home/apt,63,1,5,2021-07-28,1.53,10,139,5,
45613004,Habitación Góngora 301 en calle Atocha,183684887,Six Rooms,Centro,Embajadores,40.41196,-3.70226,Entire home/apt,63,1,0,,,10,143,0,""
45613059,Habitación Quevedo 303 en calle Atocha,183684887,Six Rooms,Centro,Embajadores,40.41198,-3.70258,Private room,44,1,23,2021-02-02,2.73,10,154,23,
45613090,"Habitación Vega 304, en calle Atocha",183684887,Six Rooms,Centro,Sol,40.41417,-3.70421,Private room,44,1,13,2021-02-08,1.55,10,149,13,
45613116,Habitación Lorca 305 en calle Atocha,183684887,Six Rooms,Centro,Embajadores,40.41212,-3.70236,Entire home/apt,44,1,18,2021-06-29,2.87,10,0,18,
45617364,"Disfruta del centro de Madrid, todo cerca!!",117474038,Criss,Centro,Embajadores,40.41206,-3.69941,Private room,40,1,6,2021-07-04,1.82,1,178,6,
45618938,Q,70001720,Jesus,Arganzuela,Imperial,40.4125,-3.7184,Private room,20,1,0,,,1,0,0,
45620292,"Cozy, Safe, and Cheapest stay in downtown Madrid!",369552171,Jennifer,Tetuán,Cuatro Caminos,40.44756,-3.70117,Entire home/apt,40,1,0,,,1,0,0,
45626746,Habitación el piso compartido,269319870,Vivían,Tetuán,Cuatro Caminos,40.45546,-3.70192,Private room,35,2,0,,,1,49,0,
45627566,"""ARENAL SUITES GRAN VIA"" (5) 1 BEDROOM+1 BATHROOM",197974523,Gabriel,Centro,Universidad,40.42242,-3.70602,Entire home/apt,103,2,14,2021-07-02,1.91,15,18,14,VT-8603
45628045,Bright apartment Oshun in Madrid Norte E,330794542,Williams,Hortaleza,Valdefuentes,40.48599,-3.66524,Entire home/apt,126,1,1,2021-05-01,0.22,12,268,1,49/514237.9/19
45628197,Comoda y amplia habitacion en el centro de madrid,316605917,Felipe,Centro,Embajadores,40.40801,-3.70492,Private room,60,1,2,2020-10-12,0.18,2,90,2,
45628500,"""ARENAL SUITES GRAN VÍA"" (7) ESTUDIO",197974523,Gabriel,Centro,Universidad,40.42224,-3.70525,Entire home/apt,91,2,11,2021-02-20,1.60,15,0,11,VT-8793
45629591,"""ARENAL SUITES PUERTA DEL SOL"" (1) 1 BED + 1 BATH",197974523,Gabriel,Centro,Sol,40.41772,-3.70464,Entire home/apt,95,2,5,2021-08-29,0.44,15,33,5,VT-8470
45629909,"""ARENAL SUITES PUERTA DEL SOL"" (5) 3 ROOMS +1 BATH",197974523,Gabriel,Centro,Sol,40.41798,-3.70616,Entire home/apt,184,2,7,2021-07-25,0.61,15,18,7,VT-8474
45631922,Bonito y luminoso piso,315283111,Lorenzo,San Blas - Canillejas,Amposta,40.42592,-3.62118,Entire home/apt,102,1,0,,,1,365,0,
45646120,Golden Loft en la latina totalmente equipado,329629714,Alvaro,Centro,Embajadores,40.40763,-3.70775,Entire home/apt,53,2,9,2021-07-02,0.81,16,42,9,
45646130,"AMAZING LOFT - Duplex, 3 bdr",328591188,Isra,Carabanchel,Comillas,40.39229,-3.71015,Entire home/apt,150,5,0,,,1,285,0,
45646549,HABITACION DISEÑO ESTRENAR 20 min C. UNIVERSITARIA,2146727,Carlos,Carabanchel,Puerta Bonita,40.38502,-3.7293,Private room,14,30,0,,,3,129,0,
45647845,"Estudio  de lujo_""A""  en la  Puerta del Sol",254267435,Jaluca,Centro,Sol,40.41585,-3.7048,Private room,96,10,0,,,11,357,0,
45651792,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Centro,Sol,40.418453852423504,-3.704800793050885,Entire home/apt,108,2,10,2021-06-06,1.22,13,337,10,
45651813,Chueca I,28038703,Luxury Rentals Madrid,Centro,Justicia,40.41986,-3.6991,Entire home/apt,112,1,2,2021-08-05,0.33,110,138,2,VT-7834
45655283,Habitacion grande y luminosa,13698445,Fran,Centro,Embajadores,40.41018,-3.69856,Private room,18,2,24,2021-06-03,2.61,2,3,24,
45657709,Hogar muy familiar,244422615,Reyson,Latina,Puerta del Angel,40.40778,-3.73457,Private room,25,1,0,,,1,179,0,
45667540,La Latina 9 Madrid Center Santa Ana,53295015,"Guardalia XXI, S.L.",Centro,Embajadores,40.4088,-3.70741,Entire home/apt,86,2,0,,,14,0,0,
45667763,Preciosa habitación en ático en Plaza de Olavide,21216198,Elena,Chamberí,Trafalgar,40.43259,-3.69971,Private room,50,5,0,,,1,329,0,
45668882,"Estudio de Lujo ""B"" en la Puerta del SOL",254267435,Jaluca,Centro,Sol,40.41585,-3.7048,Entire home/apt,96,2,1,2021-09-10,1,11,356,1,
45669269,"Studio in Madrid, with WiFi",369983177,"Loic, Estelle And Co",Centro,Embajadores,40.40584,-3.70171,Entire home/apt,56,1,0,,,1,365,0,
45669282,"Apartment with one bedroom in Madrid, with WiFi",369983222,"Loic, Estelle And Co",Centro,Palacio,40.41112,-3.71016,Entire home/apt,126,1,0,,,1,365,0,
45669348,Bonita habitación barrio Salamanca,43279198,Sandra,Salamanca,Fuente del Berro,40.42892,-3.66489,Private room,34,1,0,,,1,364,0,
45672231,* Study Center Plaza Mayor-Sol Wifi-A/C *,367507535,Viviana,Centro,Sol,40.41607,-3.70658,Entire home/apt,60,1,73,2021-08-19,7.09,4,178,73,
45672367,LIFE IN WHITE HGE APARTMENTS,349146780,Hge,Centro,Embajadores,40.40906,-3.7098,Entire home/apt,39,3,8,2021-05-05,1.03,20,357,8,
45672768,BUENAVISTA 3D HGE APARTMENTS,349146780,Hge,Centro,Embajadores,40.41119,-3.69948,Entire home/apt,49,1,9,2021-08-13,0.79,20,357,9,
45673155,Piso Tranquilo de 2 dormitorios con 2 en suites,354859349,Gran Central Suites,Centro,Universidad,40.42372,-3.7066,Entire home/apt,79,1,0,,,8,349,0,
45673242,Luminoso exterior en plena Malasaña,354859349,Gran Central Suites,Centro,Universidad,40.42546,-3.70561,Entire home/apt,63,1,0,,,8,344,0,
45673709,Cozy & bright flat + typical Madrid construction,311991816,María,Arganzuela,Acacias,40.40113,-3.70443,Entire home/apt,46,3,5,2021-06-17,0.62,1,310,5,
45674320,Habitación en Madrid Centro (430€ gastos incl.),109447199,Dani Jorge,Arganzuela,Imperial,40.40633,-3.71341,Private room,19,8,5,2021-06-01,0.57,4,71,5,
45674396,Habitación en piso compartido con cama doble,357838666,Shirley,Fuencarral - El Pardo,La Paz,40.48056,-3.70161,Private room,25,1,2,2020-12-19,0.19,1,345,2,
45677559,Habitación ext Izq Méndez,83218276,Maria Anna,Arganzuela,Delicias,40.39922,-3.68678,Private room,19,2,24,2021-08-02,2.14,4,46,24,
45679625,Habitación individual disponible,179180085,Virginia,San Blas - Canillejas,Amposta,40.42499,-3.62308,Private room,20,1,0,,,1,363,0,
